#color_b,color_g,color_r,pos_x,pos_y
0.0,0.0,255.0,0.08641975308641975,0.8009259259259259
0.0,0.0,255.0,0.03292181069958848,0.7268518518518519
0.0,0.0,255.0,0.02880658436213992,0.7245370370370371
0.0,0.0,255.0,0.0257201646090535,0.7245370370370371
0.0,0.0,255.0,0.02263374485596708,0.7245370370370371
0.0,0.0,255.0,0.013374485596707819,0.7291666666666666
0.0,0.0,255.0,0.00411522633744856,0.7453703703703703
0.0,0.0,255.0,0.0,0.7847222222222222
0.0,0.0,255.0,0.00102880658436214,0.8194444444444444
0.0,0.0,255.0,0.00205761316872428,0.8356481481481481
0.0,0.0,255.0,0.006172839506172839,0.8773148148148148
0.0,0.0,255.0,0.012345679012345678,0.9074074074074074
0.0,0.0,255.0,0.01440329218106996,0.9166666666666666
0.0,0.0,255.0,0.024691358024691357,0.9467592592592593
0.0,0.0,255.0,0.0360082304526749,0.9722222222222222
0.0,0.0,255.0,0.040123456790123455,0.9791666666666666
0.0,0.0,255.0,0.05246913580246913,0.9930555555555556
0.0,0.0,255.0,0.05452674897119342,0.9953703703703703
0.0,0.0,255.0,0.0668724279835391,1.0
0.0,0.0,255.0,0.07613168724279835,0.9953703703703703
0.0,0.0,255.0,0.0874485596707819,0.9791666666666666
0.0,0.0,255.0,0.08847736625514403,0.9745370370370371
0.0,0.0,255.0,0.09362139917695474,0.9583333333333334
0.0,0.0,255.0,0.09465020576131687,0.9537037037037037
0.0,0.0,255.0,0.09670781893004116,0.9398148148148148
0.0,0.0,255.0,0.09670781893004116,0.9351851851851852
0.0,0.0,255.0,0.09670781893004116,0.9097222222222222
0.0,0.0,255.0,0.09567901234567901,0.8564814814814815
0.0,0.0,255.0,0.09465020576131687,0.8449074074074074
0.0,0.0,255.0,0.08950617283950617,0.7916666666666666
0.0,0.0,255.0,0.0874485596707819,0.7731481481481481
0.0,0.0,255.0,0.08436213991769548,0.7546296296296297
0.0,0.0,255.0,0.0823045267489712,0.7407407407407407
0.0,0.0,255.0,0.0720164609053498,0.6805555555555556
0.0,0.0,255.0,0.06995884773662552,0.6620370370370371
0.0,0.0,255.0,0.05761316872427984,0.5949074074074074
0.0,0.0,255.0,0.04938271604938271,0.5393518518518519
0.0,0.0,255.0,0.044238683127572016,0.5023148148148148
0.0,0.0,255.0,0.0411522633744856,0.4837962962962963
0.0,0.0,255.0,0.03806584362139918,0.4722222222222222
0.0,0.0,255.0,0.03806584362139918,0.4675925925925926
0.0,0.0,255.0,0.037037037037037035,0.4675925925925926
0.0,0.0,255.0,0.037037037037037035,0.4652777777777778
0.0,0.0,255.0,0.037037037037037035,0.4652777777777778
0.0,0.0,255.0,0.043209876543209874,0.49074074074074076
0.0,0.0,255.0,0.04835390946502058,0.5185185185185185
0.0,0.0,255.0,0.050411522633744855,0.5277777777777778
0.0,0.0,255.0,0.05246913580246913,0.5393518518518519
0.0,0.0,255.0,0.05761316872427984,0.5694444444444444
0.0,0.0,255.0,0.06481481481481481,0.6064814814814815
0.0,0.0,255.0,0.0668724279835391,0.6226851851851852
0.0,0.0,255.0,0.07304526748971193,0.6597222222222222
0.0,0.0,255.0,0.08024691358024691,0.6898148148148148
0.0,0.0,255.0,0.0823045267489712,0.7013888888888888
0.0,0.0,255.0,0.09156378600823045,0.7384259259259259
0.0,0.0,255.0,0.09876543209876543,0.7708333333333334
0.0,0.0,255.0,0.10185185185185185,0.7777777777777778
0.0,0.0,255.0,0.10905349794238683,0.8009259259259259
0.0,0.0,255.0,0.11625514403292181,0.8194444444444444
0.0,0.0,255.0,0.11934156378600823,0.8263888888888888
0.0,0.0,255.0,0.12962962962962962,0.8472222222222222
0.0,0.0,255.0,0.1388888888888889,0.8611111111111112
0.0,0.0,255.0,0.14094650205761317,0.8657407407407407
0.0,0.0,255.0,0.14609053497942387,0.8703703703703703
0.0,0.0,255.0,0.14814814814814814,0.8726851851851852
0.0,0.0,255.0,0.14917695473251028,0.8726851851851852
0.0,0.0,255.0,0.15123456790123457,0.8680555555555556
0.0,0.0,255.0,0.15329218106995884,0.8564814814814815
0.0,0.0,255.0,0.15329218106995884,0.8495370370370371
0.0,0.0,255.0,0.15432098765432098,0.8287037037037037
0.0,0.0,255.0,0.15123456790123457,0.7754629629629629
0.0,0.0,255.0,0.147119341563786,0.7268518518518519
0.0,0.0,255.0,0.13786008230452676,0.6597222222222222
0.0,0.0,255.0,0.13477366255144033,0.6412037037037037
0.0,0.0,255.0,0.13168724279835392,0.6273148148148148
0.0,0.0,255.0,0.12448559670781893,0.5879629629629629
0.0,0.0,255.0,0.11934156378600823,0.5509259259259259
0.0,0.0,255.0,0.1183127572016461,0.5370370370370371
0.0,0.0,255.0,0.11522633744855967,0.5115740740740741
0.0,0.0,255.0,0.11419753086419752,0.49537037037037035
0.0,0.0,255.0,0.11419753086419752,0.4930555555555556
0.0,0.0,255.0,0.11316872427983539,0.4837962962962963
0.0,0.0,255.0,0.11316872427983539,0.48148148148148145
0.0,0.0,255.0,0.11316872427983539,0.48148148148148145
0.0,0.0,255.0,0.11316872427983539,0.48148148148148145
0.0,0.0,255.0,0.11625514403292181,0.5
0.0,0.0,255.0,0.12139917695473251,0.5347222222222222
0.0,0.0,255.0,0.12654320987654322,0.5694444444444444
0.0,0.0,255.0,0.12962962962962962,0.5833333333333334
0.0,0.0,255.0,0.14094650205761317,0.6319444444444444
0.0,0.0,255.0,0.14506172839506173,0.6481481481481481
0.0,0.0,255.0,0.14917695473251028,0.6597222222222222
0.0,0.0,255.0,0.15946502057613168,0.6921296296296297
0.0,0.0,255.0,0.17386831275720166,0.7453703703703703
0.0,0.0,255.0,0.18518518518518517,0.7824074074074074
0.0,0.0,255.0,0.18930041152263374,0.7916666666666666
0.0,0.0,255.0,0.19238683127572018,0.8009259259259259
0.0,0.0,255.0,0.20267489711934156,0.8240740740740741
0.0,0.0,255.0,0.205761316872428,0.8310185185185185
0.0,0.0,255.0,0.21296296296296297,0.8518518518518519
0.0,0.0,255.0,0.22119341563786007,0.8703703703703703
0.0,0.0,255.0,0.22530864197530864,0.8796296296296297
0.0,0.0,255.0,0.2294238683127572,0.8865740740740741
0.0,0.0,255.0,0.23251028806584362,0.8888888888888888
0.0,0.0,255.0,0.23559670781893005,0.8865740740740741
0.0,0.0,255.0,0.23868312757201646,0.8819444444444444
0.0,0.0,255.0,0.2397119341563786,0.8796296296296297
0.0,0.0,255.0,0.24074074074074073,0.875
0.0,0.0,255.0,0.24279835390946503,0.8657407407407407
0.0,0.0,255.0,0.24279835390946503,0.8611111111111112
0.0,0.0,255.0,0.24279835390946503,0.8472222222222222
0.0,0.0,255.0,0.2417695473251029,0.8310185185185185
0.0,0.0,255.0,0.23765432098765432,0.7962962962962963
0.0,0.0,255.0,0.2366255144032922,0.7870370370370371
0.0,0.0,255.0,0.23148148148148148,0.7453703703703703
0.0,0.0,255.0,0.23045267489711935,0.7361111111111112
0.0,0.0,255.0,0.2222222222222222,0.6944444444444444
0.0,0.0,255.0,0.2139917695473251,0.6435185185185185
0.0,0.0,255.0,0.20679012345679013,0.5972222222222222
0.0,0.0,255.0,0.205761316872428,0.5879629629629629
0.0,0.0,255.0,0.20164609053497942,0.5486111111111112
0.0,0.0,255.0,0.2006172839506173,0.5393518518518519
0.0,0.0,255.0,0.19958847736625515,0.5069444444444444
0.0,0.0,255.0,0.20164609053497942,0.4861111111111111
0.0,0.0,255.0,0.20164609053497942,0.48148148148148145
0.0,0.0,255.0,0.205761316872428,0.4722222222222222
0.0,0.0,255.0,0.20679012345679013,0.4675925925925926
0.0,0.0,255.0,0.21502057613168724,0.4652777777777778
0.0,0.0,255.0,0.2191358024691358,0.4652777777777778
0.0,0.0,255.0,0.24897119341563786,0.4837962962962963
0.0,0.0,255.0,0.28703703703703703,0.5370370370370371
0.0,0.0,255.0,0.294238683127572,0.5486111111111112
0.0,0.0,255.0,0.301440329218107,0.5601851851851852
0.0,0.0,255.0,0.33127572016460904,0.6319444444444444
0.0,0.0,255.0,0.3508230452674897,0.6990740740740741
0.0,0.0,255.0,0.35390946502057613,0.7106481481481481
0.0,0.0,255.0,0.36213991769547327,0.7569444444444444
0.0,0.0,255.0,0.3631687242798354,0.7662037037037037
0.0,0.0,255.0,0.36522633744855965,0.7962962962962963
0.0,0.0,255.0,0.36522633744855965,0.8032407407407407
0.0,0.0,255.0,0.36522633744855965,0.8125
0.0,0.0,255.0,0.36522633744855965,0.8194444444444444
0.0,0.0,255.0,0.36522633744855965,0.8402777777777778
0.0,0.0,255.0,0.36522633744855965,0.8472222222222222
0.0,0.0,255.0,0.36522633744855965,0.8634259259259259
0.0,0.0,255.0,0.36419753086419754,0.8796296296296297
0.0,0.0,255.0,0.3631687242798354,0.8842592592592593
0.0,0.0,255.0,0.3611111111111111,0.8958333333333334
0.0,0.0,255.0,0.35905349794238683,0.9027777777777778
0.0,0.0,255.0,0.35802469135802467,0.9027777777777778
0.0,0.0,255.0,0.3549382716049383,0.9074074074074074
0.0,0.0,255.0,0.3549382716049383,0.9074074074074074
0.0,0.0,255.0,0.3497942386831276,0.9004629629629629
0.0,0.0,255.0,0.3395061728395062,0.8726851851851852
0.0,0.0,255.0,0.3323045267489712,0.8472222222222222
0.0,0.0,255.0,0.3230452674897119,0.8194444444444444
0.0,0.0,255.0,0.31995884773662553,0.8101851851851852
0.0,0.0,255.0,0.31790123456790126,0.8009259259259259
0.0,0.0,255.0,0.31069958847736623,0.7754629629629629
0.0,0.0,255.0,0.30864197530864196,0.7662037037037037
0.0,0.0,255.0,0.3065843621399177,0.7569444444444444
0.0,0.0,255.0,0.3004115226337449,0.7337962962962963
0.0,0.0,255.0,0.2962962962962963,0.7129629629629629
0.0,0.0,255.0,0.2952674897119342,0.7083333333333334
0.0,0.0,255.0,0.29218106995884774,0.6851851851851852
0.0,0.0,255.0,0.29012345679012347,0.6689814814814815
0.0,0.0,255.0,0.29012345679012347,0.6620370370370371
0.0,0.0,255.0,0.2880658436213992,0.6388888888888888
0.0,0.0,255.0,0.28600823045267487,0.6180555555555556
0.0,0.0,255.0,0.28600823045267487,0.6111111111111112
0.0,0.0,255.0,0.28497942386831276,0.5949074074074074
0.0,0.0,255.0,0.28497942386831276,0.5763888888888888
0.0,0.0,255.0,0.28497942386831276,0.5601851851851852
0.0,0.0,255.0,0.28497942386831276,0.5532407407407407
0.0,0.0,255.0,0.28497942386831276,0.5462962962962963
0.0,0.0,255.0,0.28600823045267487,0.5300925925925926
0.0,0.0,255.0,0.2880658436213992,0.5092592592592593
0.0,0.0,255.0,0.2880658436213992,0.5069444444444444
0.0,0.0,255.0,0.2890946502057613,0.5023148148148148
0.0,0.0,255.0,0.2911522633744856,0.4930555555555556
0.0,0.0,255.0,0.29835390946502055,0.4837962962962963
0.0,0.0,255.0,0.3004115226337449,0.4791666666666667
0.0,0.0,255.0,0.30864197530864196,0.4722222222222222
0.0,0.0,255.0,0.3148148148148148,0.4699074074074074
0.0,0.0,255.0,0.31790123456790126,0.4699074074074074
0.0,0.0,255.0,0.31995884773662553,0.4699074074074074
0.0,0.0,255.0,0.3220164609053498,0.4699074074074074
0.0,0.0,255.0,0.32510288065843623,0.4699074074074074
0.0,0.0,255.0,0.3333333333333333,0.4722222222222222
0.0,0.0,255.0,0.3477366255144033,0.4837962962962963
0.0,0.0,255.0,0.35288065843621397,0.48842592592592593
0.0,0.0,255.0,0.35699588477366256,0.4930555555555556
0.0,0.0,255.0,0.37448559670781895,0.5138888888888888
0.0,0.0,255.0,0.39197530864197533,0.5416666666666666
0.0,0.0,255.0,0.39814814814814814,0.5509259259259259
0.0,0.0,255.0,0.4156378600823045,0.5787037037037037
0.0,0.0,255.0,0.42901234567901236,0.6064814814814815
0.0,0.0,255.0,0.4331275720164609,0.6157407407407407
0.0,0.0,255.0,0.44238683127572015,0.6458333333333334
0.0,0.0,255.0,0.4495884773662551,0.6712962962962963
0.0,0.0,255.0,0.4506172839506173,0.6782407407407407
0.0,0.0,255.0,0.4547325102880658,0.7013888888888888
0.0,0.0,255.0,0.45987654320987653,0.7245370370370371
0.0,0.0,255.0,0.4609053497942387,0.7314814814814815
0.0,0.0,255.0,0.46399176954732513,0.7523148148148148
0.0,0.0,255.0,0.46502057613168724,0.7662037037037037
0.0,0.0,255.0,0.46502057613168724,0.7708333333333334
0.0,0.0,255.0,0.4660493827160494,0.7824074074074074
0.0,0.0,255.0,0.4660493827160494,0.7916666666666666
0.0,0.0,255.0,0.4660493827160494,0.7939814814814815
0.0,0.0,255.0,0.4660493827160494,0.7962962962962963
0.0,0.0,255.0,0.46502057613168724,0.8078703703703703
0.0,0.0,255.0,0.46399176954732513,0.8171296296296297
0.0,0.0,255.0,0.4619341563786008,0.8287037037037037
0.0,0.0,255.0,0.45987654320987653,0.8356481481481481
0.0,0.0,255.0,0.4567901234567901,0.8425925925925926
0.0,0.0,255.0,0.4537037037037037,0.8472222222222222
0.0,0.0,255.0,0.4495884773662551,0.8472222222222222
0.0,0.0,255.0,0.4454732510288066,0.8425925925925926
0.0,0.0,255.0,0.43621399176954734,0.8287037037037037
0.0,0.0,255.0,0.4351851851851852,0.8263888888888888
0.0,0.0,255.0,0.43004115226337447,0.8125
0.0,0.0,255.0,0.42901234567901236,0.8078703703703703
0.0,0.0,255.0,0.4269547325102881,0.7870370370370371
0.0,0.0,255.0,0.42901234567901236,0.7685185185185185
0.0,0.0,255.0,0.4351851851851852,0.7523148148148148
0.0,0.0,255.0,0.43724279835390945,0.75
0.0,0.0,255.0,0.4495884773662551,0.7453703703703703
0.0,0.0,255.0,0.4547325102880658,0.7453703703703703
0.0,0.0,255.0,0.4876543209876543,0.7615740740740741
0.0,0.0,255.0,0.5185185185185185,0.7847222222222222
0.0,0.0,255.0,0.5411522633744856,0.8055555555555556
0.0,0.0,255.0,0.5442386831275721,0.8078703703703703
0.0,0.0,255.0,0.5504115226337448,0.8194444444444444
0.0,0.0,255.0,0.551440329218107,0.8194444444444444
0.0,0.0,255.0,0.5545267489711934,0.8240740740740741
0.0,0.0,255.0,0.5555555555555556,0.8240740740740741
0.0,0.0,255.0,0.5555555555555556,0.8217592592592593
0.0,0.0,255.0,0.5524691358024691,0.8148148148148148
0.0,0.0,255.0,0.5452674897119342,0.7986111111111112
0.0,0.0,255.0,0.5380658436213992,0.7824074074074074
0.0,0.0,255.0,0.5277777777777778,0.7476851851851852
0.0,0.0,255.0,0.5195473251028807,0.7222222222222222
0.0,0.0,255.0,0.5113168724279835,0.6921296296296297
0.0,0.0,255.0,0.5082304526748971,0.6828703703703703
0.0,0.0,255.0,0.5061728395061729,0.6712962962962963
0.0,0.0,255.0,0.49897119341563784,0.6388888888888888
0.0,0.0,255.0,0.49382716049382713,0.6111111111111112
0.0,0.0,255.0,0.49176954732510286,0.6041666666666666
0.0,0.0,255.0,0.48662551440329216,0.5833333333333334
0.0,0.0,255.0,0.48148148148148145,0.5555555555555556
0.0,0.0,255.0,0.4783950617283951,0.5393518518518519
0.0,0.0,255.0,0.4763374485596708,0.5208333333333334
0.0,0.0,255.0,0.4763374485596708,0.5115740740740741
0.0,0.0,255.0,0.4763374485596708,0.5069444444444444
0.0,0.0,255.0,0.4763374485596708,0.5046296296296297
0.0,0.0,255.0,0.4763374485596708,0.4930555555555556
0.0,0.0,255.0,0.4783950617283951,0.4861111111111111
0.0,0.0,255.0,0.4794238683127572,0.4791666666666667
0.0,0.0,255.0,0.48045267489711935,0.4791666666666667
0.0,0.0,255.0,0.4825102880658436,0.47453703703703703
0.0,0.0,255.0,0.4825102880658436,0.47453703703703703
0.0,0.0,255.0,0.4835390946502058,0.4722222222222222
0.0,0.0,255.0,0.4845679012345679,0.4699074074074074
0.0,0.0,255.0,0.48662551440329216,0.4675925925925926
0.0,0.0,255.0,0.4876543209876543,0.4675925925925926
0.0,0.0,255.0,0.4897119341563786,0.4652777777777778
0.0,0.0,255.0,0.49176954732510286,0.4652777777777778
0.0,0.0,255.0,0.49176954732510286,0.4652777777777778
0.0,0.0,255.0,0.492798353909465,0.46296296296296297
0.0,0.0,255.0,0.49382716049382713,0.46296296296296297
0.0,0.0,255.0,0.4948559670781893,0.46296296296296297
0.0,0.0,255.0,0.49588477366255146,0.46064814814814814
0.0,0.0,255.0,0.49691358024691357,0.46064814814814814
0.0,0.0,255.0,0.49691358024691357,0.46064814814814814
0.0,0.0,255.0,0.49794238683127573,0.46064814814814814
0.0,0.0,255.0,0.49897119341563784,0.46064814814814814
0.0,0.0,255.0,0.49897119341563784,0.46064814814814814
0.0,0.0,255.0,0.5,0.46064814814814814
0.0,0.0,255.0,0.5020576131687243,0.46064814814814814
0.0,0.0,255.0,0.5061728395061729,0.46296296296296297
0.0,0.0,255.0,0.51440329218107,0.4699074074074074
0.0,0.0,255.0,0.5164609053497943,0.4722222222222222
0.0,0.0,255.0,0.529835390946502,0.48842592592592593
0.0,0.0,255.0,0.5401234567901234,0.5069444444444444
0.0,0.0,255.0,0.5442386831275721,0.5115740740740741
0.0,0.0,255.0,0.5565843621399177,0.5347222222222222
0.0,0.0,255.0,0.5606995884773662,0.5416666666666666
0.0,0.0,255.0,0.565843621399177,0.5486111111111112
0.0,0.0,255.0,0.5792181069958847,0.5671296296296297
0.0,0.0,255.0,0.5987654320987654,0.5925925925925926
0.0,0.0,255.0,0.6090534979423868,0.6134259259259259
0.0,0.0,255.0,0.6213991769547325,0.6435185185185185
0.0,0.0,255.0,0.6275720164609053,0.6620370370370371
0.0,0.0,255.0,0.6337448559670782,0.6805555555555556
0.0,0.0,255.0,0.6358024691358025,0.6851851851851852
0.0,0.0,255.0,0.6368312757201646,0.6898148148148148
0.0,0.0,255.0,0.6399176954732511,0.7013888888888888
0.0,0.0,255.0,0.6419753086419753,0.7129629629629629
0.0,0.0,255.0,0.6430041152263375,0.7175925925925926
0.0,0.0,255.0,0.6450617283950617,0.7291666666666666
0.0,0.0,255.0,0.647119341563786,0.75
0.0,0.0,255.0,0.6481481481481481,0.7569444444444444
0.0,0.0,255.0,0.6502057613168725,0.7754629629629629
0.0,0.0,255.0,0.6502057613168725,0.7870370370370371
0.0,0.0,255.0,0.6491769547325102,0.7916666666666666
0.0,0.0,255.0,0.6491769547325102,0.7939814814814815
0.0,0.0,255.0,0.6460905349794238,0.8055555555555556
0.0,0.0,255.0,0.6440329218106996,0.8125
0.0,0.0,255.0,0.6430041152263375,0.8148148148148148
0.0,0.0,255.0,0.6419753086419753,0.8171296296296297
0.0,0.0,255.0,0.6388888888888888,0.8194444444444444
0.0,0.0,255.0,0.6337448559670782,0.8194444444444444
0.0,0.0,255.0,0.6244855967078189,0.8125
0.0,0.0,255.0,0.6213991769547325,0.8101851851851852
0.0,0.0,255.0,0.6090534979423868,0.7870370370370371
0.0,0.0,255.0,0.5977366255144033,0.7523148148148148
0.0,0.0,255.0,0.5946502057613169,0.7245370370370371
0.0,0.0,255.0,0.5946502057613169,0.7199074074074074
0.0,0.0,255.0,0.5987654320987654,0.7037037037037037
0.0,0.0,255.0,0.6018518518518519,0.6990740740740741
0.0,0.0,255.0,0.6193415637860082,0.6921296296296297
0.0,0.0,255.0,0.6255144032921811,0.6921296296296297
0.0,0.0,255.0,0.6666666666666666,0.7083333333333334
0.0,0.0,255.0,0.7026748971193416,0.7430555555555556
0.0,0.0,255.0,0.7242798353909465,0.7777777777777778
0.0,0.0,255.0,0.727366255144033,0.7824074074074074
0.0,0.0,255.0,0.73559670781893,0.8009259259259259
0.0,0.0,255.0,0.7386831275720165,0.8078703703703703
0.0,0.0,255.0,0.7397119341563786,0.8125
0.0,0.0,255.0,0.73559670781893,0.7986111111111112
0.0,0.0,255.0,0.7253086419753086,0.7569444444444444
0.0,0.0,255.0,0.720164609053498,0.7361111111111112
0.0,0.0,255.0,0.7057613168724279,0.6921296296296297
0.0,0.0,255.0,0.6954732510288066,0.6550925925925926
0.0,0.0,255.0,0.6862139917695473,0.6203703703703703
0.0,0.0,255.0,0.684156378600823,0.6111111111111112
0.0,0.0,255.0,0.6800411522633745,0.5879629629629629
0.0,0.0,255.0,0.6748971193415638,0.5532407407407407
0.0,0.0,255.0,0.6728395061728395,0.5254629629629629
0.0,0.0,255.0,0.6718106995884774,0.4976851851851852
0.0,0.0,255.0,0.6718106995884774,0.4930555555555556
0.0,0.0,255.0,0.6738683127572016,0.4699074074074074
0.0,0.0,255.0,0.676954732510288,0.4537037037037037
0.0,0.0,255.0,0.6872427983539094,0.4398148148148148
0.0,0.0,255.0,0.691358024691358,0.4375
0.0,0.0,255.0,0.6944444444444444,0.4375
0.0,0.0,255.0,0.7078189300411523,0.4444444444444444
0.0,0.0,255.0,0.7211934156378601,0.4583333333333333
0.0,0.0,255.0,0.7253086419753086,0.4652777777777778
0.0,0.0,255.0,0.7386831275720165,0.48842592592592593
0.0,0.0,255.0,0.7530864197530864,0.5277777777777778
0.0,0.0,255.0,0.7602880658436214,0.5532407407407407
0.0,0.0,255.0,0.7623456790123457,0.5601851851851852
0.0,0.0,255.0,0.76440329218107,0.5671296296296297
0.0,0.0,255.0,0.7685185185185185,0.5879629629629629
0.0,0.0,255.0,0.7736625514403292,0.6157407407407407
0.0,0.0,255.0,0.7767489711934157,0.6365740740740741
0.0,0.0,255.0,0.779835390946502,0.6527777777777778
0.0,0.0,255.0,0.7808641975308642,0.6574074074074074
0.0,0.0,255.0,0.7829218106995884,0.6689814814814815
0.0,0.0,255.0,0.7849794238683128,0.6782407407407407
0.0,0.0,255.0,0.7860082304526749,0.6805555555555556
0.0,0.0,255.0,0.7870370370370371,0.6875
0.0,0.0,255.0,0.7890946502057613,0.6967592592592593
0.0,0.0,255.0,0.7911522633744856,0.7037037037037037
0.0,0.0,255.0,0.7921810699588477,0.7152777777777778
0.0,0.0,255.0,0.7942386831275721,0.7268518518518519
0.0,0.0,255.0,0.7952674897119342,0.7407407407407407
0.0,0.0,255.0,0.7962962962962963,0.7476851851851852
0.0,0.0,255.0,0.7973251028806584,0.7546296296296297
0.0,0.0,255.0,0.7983539094650206,0.7592592592592593
0.0,0.0,255.0,0.7983539094650206,0.7615740740740741
0.0,0.0,255.0,0.7983539094650206,0.7615740740740741
0.0,0.0,255.0,0.7983539094650206,0.7615740740740741
0.0,0.0,255.0,0.7942386831275721,0.7291666666666666
0.0,0.0,255.0,0.7890946502057613,0.6944444444444444
0.0,0.0,255.0,0.7870370370370371,0.6805555555555556
0.0,0.0,255.0,0.7829218106995884,0.6412037037037037
0.0,0.0,255.0,0.779835390946502,0.6064814814814815
0.0,0.0,255.0,0.779835390946502,0.5902777777777778
0.0,0.0,255.0,0.7818930041152263,0.5717592592592593
0.0,0.0,255.0,0.7839506172839507,0.5625
0.0,0.0,255.0,0.7890946502057613,0.5578703703703703
0.0,0.0,255.0,0.7973251028806584,0.5625
0.0,0.0,255.0,0.8220164609053497,0.5833333333333334
0.0,0.0,255.0,0.8405349794238683,0.6041666666666666
0.0,0.0,255.0,0.8467078189300411,0.6134259259259259
0.0,0.0,255.0,0.8621399176954733,0.6481481481481481
0.0,0.0,255.0,0.8755144032921811,0.6782407407407407
0.0,0.0,255.0,0.8847736625514403,0.7129629629629629
0.0,0.0,255.0,0.8888888888888888,0.7314814814814815
0.0,0.0,255.0,0.8909465020576132,0.7361111111111112
0.0,0.0,255.0,0.8919753086419753,0.7430555555555556
0.0,0.0,255.0,0.8960905349794238,0.7569444444444444
0.0,0.0,255.0,0.897119341563786,0.7638888888888888
0.0,0.0,255.0,0.897119341563786,0.7662037037037037
0.0,0.0,255.0,0.8930041152263375,0.75
0.0,0.0,255.0,0.8734567901234568,0.6898148148148148
0.0,0.0,255.0,0.8693415637860082,0.6736111111111112
0.0,0.0,255.0,0.852880658436214,0.6064814814814815
0.0,0.0,255.0,0.8487654320987654,0.5925925925925926
0.0,0.0,255.0,0.8323045267489712,0.5046296296296297
0.0,0.0,255.0,0.8148148148148148,0.4027777777777778
0.0,0.0,255.0,0.7973251028806584,0.30324074074074076
0.0,0.0,255.0,0.7942386831275721,0.2847222222222222
0.0,0.0,255.0,0.779835390946502,0.19444444444444445
0.0,0.0,255.0,0.7623456790123457,0.1111111111111111
0.0,0.0,255.0,0.7448559670781894,0.04861111111111111
0.0,0.0,255.0,0.7407407407407407,0.03935185185185185
0.0,0.0,255.0,0.7253086419753086,0.009259259259259259
0.0,0.0,255.0,0.7222222222222222,0.006944444444444444
0.0,0.0,255.0,0.7098765432098766,0.0
0.0,0.0,255.0,0.7067901234567902,0.0
0.0,0.0,255.0,0.6965020576131687,0.02546296296296296
0.0,0.0,255.0,0.6954732510288066,0.08564814814814815
0.0,0.0,255.0,0.7026748971193416,0.14583333333333334
0.0,0.0,255.0,0.7067901234567902,0.16898148148148148
0.0,0.0,255.0,0.7119341563786008,0.18981481481481483
0.0,0.0,255.0,0.7397119341563786,0.2800925925925926
0.0,0.0,255.0,0.7674897119341564,0.3449074074074074
0.0,0.0,255.0,0.8024691358024691,0.4166666666666667
0.0,0.0,255.0,0.815843621399177,0.4375
0.0,0.0,255.0,0.8281893004115226,0.45601851851851855
0.0,0.0,255.0,0.8786008230452675,0.5439814814814815
0.0,0.0,255.0,0.9084362139917695,0.5949074074074074
0.0,0.0,255.0,0.9393004115226338,0.6481481481481481
0.0,0.0,255.0,0.9465020576131687,0.6620370370370371
0.0,0.0,255.0,0.9670781893004116,0.7060185185185185
0.0,0.0,255.0,0.9732510288065843,0.7199074074074074
0.0,0.0,255.0,0.9794238683127572,0.7337962962962963
0.0,0.0,255.0,0.9938271604938271,0.7708333333333334
0.0,0.0,255.0,0.9979423868312757,0.7847222222222222
0.0,0.0,255.0,0.9989711934156379,0.7939814814814815
0.0,0.0,255.0,1.0,0.7962962962962963
0.0,0.0,255.0,1.0,0.7962962962962963
0.0,0.0,255.0,1.0,0.7962962962962963
0.0,0.0,255.0,1.0,0.7986111111111112
0.0,0.0,255.0,1.0,0.7986111111111112
